Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_3M,Mom_12M,Rev_Change,Rec_BuyRatio,Analyst_Count,Streak_Days,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Shrunk_Ratio,Consensus_Score,Streak_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
MCRI,Consumer Discretionary,Casinos & Gaming,92.97,20.5269,3.1442,17.67,4.61,15.370000000000001,18.96,0.5235816814764184,,17.5348,0.037878787878787956,0.5833333333333334,12.0,62.5,40.33333333333333,54.775805391190005,61.87024608501119,49.92632363907532,72.66666666666667,57.05149217443487,0.573529411764706,39.33333333333334,69.44444444444444,51.37777777777778,55.34937785543774,40.33333333333333
CVS,Health Care,Health Care Services,80.3,217.3463,0.2587,-6.38,6.82,0.62,1.49,0.8794432015908524,,74.5273,0.0,0.7878787878787878,33.0,90.0,57.634641941211285,32.98982963672745,24.955612546853423,74.28684158611166,44.70309725784178,45.434817377335634,0.756578947368421,64.11521010061156,100.0,78.46912606036693,55.34510998224502,24.955612546853423
RMBS,Information Technology,Semiconductors,93.38,43.9319,14.8158,,31.05,19.08,36.44,0.7155716780867929,,63.595,-0.0625,0.8125,16.0,90.0,33.18613675899906,65.50736497545009,80.57678555751875,56.1984168648159,4.937775993576876,45.518263986510185,0.75,63.74280744011776,100.0,78.24568446407065,55.336490129778326,4.937775993576876
BURL,Consumer Discretionary,Apparel Retail,305.35,34.2509,1.7161,2.33,6.8,39.39,6.95,0.9042704104094315,,6.7844,-0.05303030303030298,0.8636363636363636,22.0,90.0,31.54761904761905,42.34420928865373,54.45989133908597,54.42889101949505,11.666666666666666,36.75134425466267,0.8055555555555556,97.61904761904762,100.0,98.57142857142857,55.297369549692434,11.666666666666666
TWLO,Information Technology,Systems Software,131.39,296.3552,4.0686,,12.84,0.84,2.21,0.7237969854106773,,18.3054,0.006756756756756799,0.7567567567567568,37.0,90.0,38.62028301886792,47.315705128205124,18.485796478788608,64.35322931785197,63.50235849056604,46.41293094549164,0.7321428571428572,60.00393081761006,100.0,76.00235849056604,55.28975920901395,18.485796478788608
CCS,Consumer Discretionary,Homebuilding,68.33,9.3657,0.4829,23.48,-3.99,8.290000000000001,8.42,0.583767926988266,,-5.4125,0.0,0.625,8.0,90.0,86.86868686868686,40.6008806008806,26.31008067249678,39.58158768897024,52.121212121212125,49.723470812061414,0.5961538461538463,47.070707070707066,100.0,68.24242424242424,55.279156841170256,26.31008067249678
ELF,Consumer Staples,Personal Care Products,87.02,63.4262,3.7453,40.38,13.8,9.43,9.75,0.370312038586475,,-31.8025,-0.04761904761904767,0.7619047619047619,21.0,90.0,12.903225806451612,90.85265242141737,43.95161290322581,48.73127093248722,16.397849462365592,40.950651231683445,0.7211538461538463,81.18279569892472,100.0,88.70967741935483,55.27835908798485,12.903225806451612
SRE,Utilities,Multi-Utilities,88.82,26.8261,4.8654,-10.46,8.27,6.87,25.9,0.7959787108219987,,7.2446,0.24431818181818177,0.6818181818181818,22.0,62.5,8.701298701298711,31.35599694423224,41.81818181818182,59.58441558441559,100.0,50.31275783040489,0.6574074074074073,64.93506493506493,69.44444444444444,66.73881673881674,55.24057550292844,8.701298701298711
FBNC,Financials,Regional Banks,53.66,22.501,3.17856,-9.85,40.49688,6.47,35.10363,0.8728929384965829,,26.8858,0.09090909090909094,0.7272727272727273,11.0,90.0,26.85977616853193,19.999121805567754,30.97365437901719,60.11883294692352,81.5448760149221,44.97055441639243,0.671875,65.04279131007242,100.0,79.02567478604345,55.18709052728774,19.999121805567754
FBK,Financials,Regional Banks,58.08,29.992,3.17651,-1.49,51.06915,6.13,33.22358,0.8877103988932441,,15.5361,0.018181818181818188,0.8181818181818182,11.0,90.0,23.12925170068027,36.14301884214943,26.417277145411617,58.07826248419316,61.334211103796356,41.183201686226326,0.734375,79.74544656572307,100.0,87.84726793943383,55.18242156218858,23.12925170068027
AVAV,Industrials,Aerospace & Defense,364.99,1000000.0,13.3023,-1.92,79.89,-2.63,-6.48,0.8324831279110294,,123.3584,0.01304347826086949,0.9130434782608695,23.0,90.0,4.363207547169812,58.62679137686062,5.754716981132075,54.39555575426988,56.981132075471706,36.153559563040915,0.8482142857142856,99.29245283018868,100.0,99.5754716981132,55.180133203562605,4.363207547169812
FDX,Industrials,Air Freight & Logistics,312.36,16.934,0.8152,27.96,3.09,15.67,6.27,0.948046733849922,,13.6268,-0.01092436974789912,0.6176470588235294,34.0,90.0,76.85050798258345,68.61155366850426,46.335268505079824,57.843842645774146,20.899854862119014,52.26100614362939,0.6089743589743589,36.57474600870827,100.0,61.944847605224965,55.166158582108054,20.899854862119014
AMPH,Health Care,Pharmaceuticals,27.74,11.4192,1.7623,25.61,-0.03,14.799999999999999,20.73,0.3948993288590603,,-24.2697,0.0,0.6666666666666666,12.0,90.0,85.16135228582405,50.51197129862565,58.2597003457549,31.794083749519785,40.89512101421437,53.77949760202249,0.6323529411764706,30.445639646561663,100.0,58.26738378793699,55.12586345779684,31.794083749519785
GMED,Health Care,Health Care Equipment,94.47,30.0066,4.591,-13.26,11.75,9.99,17.51,0.8603537771506325,,9.1508,0.0,0.6666666666666666,21.0,90.0,56.097931873479325,38.28619221411192,60.47369221411192,68.3698296836983,44.87530413625304,52.445863746958636,0.6442307692307692,35.43187347931873,100.0,61.25912408759124,55.089841849148414,38.28619221411192
FCF,Financials,Regional Banks,17.26,12.5004,2.8444,5.49,56.90718,9.69,39.13255,0.7848101265822787,,5.1798,0.0,0.6,10.0,90.0,56.21022602589423,64.48923236048907,56.993548993501236,43.86430006245674,39.313144612683786,51.94653263851637,0.5833333333333333,37.23941189378977,100.0,62.34364713627386,55.06566698784361,39.313144612683786
AAPL,Information Technology,"Technology Hardware, Storage & Peripherals",259.37,34.2161,9.2093,17.91,6.43,164.05,31.97,0.7550454359311917,,6.8686,-0.0003369272237196963,0.660377358490566,53.0,90.0,35.00673854447439,49.02004337141794,94.82805981423937,58.48769911662994,28.683737646001795,51.715057625021274,0.6508620689655172,38.095238095238095,100.0,62.85714285714286,55.05768319465774,28.683737646001795
FE,Utilities,Electric Utilities,44.65,19.3931,1.8209,0.15,8.34,10.5,19.75,0.665725047080979,,12.2706,-0.008695652173913104,0.6,25.0,90.0,64.88636363636364,47.79545454545455,44.43181818181817,51.45454545454545,39.09090909090909,48.913636363636364,0.5916666666666667,48.409090909090914,100.0,69.04545454545455,54.95318181818182,39.09090909090909
PPC,Consumer Staples,Packaged Foods & Meats,38.78,7.4882,0.502,20.16,1.76,33.58,9.35,0.14243189145557966,,-15.5855,0.10897435897435898,0.4166666666666667,12.0,0.0,88.05579773321709,57.796175139628645,67.26242371403663,41.81125070072717,98.25632083696601,73.45864713172705,0.4558823529411765,19.529206625980823,0.0,11.717523975588493,54.93631018488548,41.81125070072717
OKE,Energy,Oil & Gas Storage & Transportation,72.7,13.7003,3.6212,10.92,-14.68,16.23,8.73,0.18468085106382992,,-29.3145,0.07999999999999996,0.64,25.0,90.0,46.08150470219436,26.925086407845026,53.761755485893424,32.539184952978054,89.0282131661442,52.49160035366933,0.625,34.326018808777434,100.0,60.59561128526646,54.92280363314846,26.925086407845026
MBC,Industrials,Building Products,12.28,18.8253,0.5645,4.1,1.77,6.1899999999999995,6.66,0.3344671201814059,,-19.3167,0.0,0.8,5.0,90.0,79.79376919701625,34.508814477780895,27.534006143045197,34.589503586215784,44.624835454146556,44.711952365037476,0.675,64.19482229047829,100.0,78.51689337428698,54.85343466781232,27.534006143045197
DHR,Health Care,Life Sciences Tools & Services,238.37,48.0652,6.938,4.99,2.22,6.88,19.05,0.7723260346211165,,0.1176,-0.025583982202447175,0.8709677419354839,31.0,90.0,30.291970802919714,37.110653158822046,56.96852189781022,50.54288321167883,21.692518248175183,37.87879121570602,0.8263888888888888,90.48813868613139,100.0,94.29288321167883,54.80301881449786,21.692518248175183
FICO,Information Technology,Application Software,1665.53,60.5696,19.8346,27.41,15.91,145.71,46.45,0.39835440278988665,,-15.2152,-0.028490028490028574,0.7407407407407407,27.0,90.0,20.18402049848591,67.58780045540762,97.21194775675409,46.312422727517074,15.08269275564873,47.71429034016927,0.7109375,52.20125786163522,100.0,71.32075471698113,54.79622965321282,15.08269275564873
MZTI,Consumer Staples,Packaged Foods & Meats,167.94,27.1804,2.3843,4.09,3.16,17.01,11.56,0.3944495593844535,,,0.09790209790209792,0.6363636363636364,11.0,2.5,26.460331299040973,54.98179393815067,62.859633827375774,60.51438535309504,94.6817785527463,61.60795425406432,0.609375,62.946817785527465,2.7777777777777777,38.87920178242759,54.7893285125733,26.460331299040973
FOXA,Communication Services,Broadcasting,73.68,15.1563,1.8722,24.8,14.91,17.25,17.77,0.9095762429095764,,50.4595,0.052955665024630505,0.5357142857142857,28.0,0.0,56.046747967479675,73.2054850857873,58.18089430894309,69.5630081300813,90.80284552845528,70.62178807406804,0.5378787878787878,29.72560975609756,0.0,17.835365853658534,54.785861407945184,56.046747967479675
LPX,Materials,Forest Products,92.05,29.6791,2.2717,,-3.29,12.620000000000001,10.38,0.40073134007313393,,-13.6086,0.125,0.625,16.0,62.5,35.71428571428572,41.38655462184874,64.28571428571429,35.182072829131656,90.19607843137254,56.103641456582636,0.6071428571428571,39.77591036414566,69.44444444444444,51.643323996265174,54.765546218487394,35.182072829131656
PAG,Consumer Discretionary,Automotive Retail,165.4,11.5429,0.355,20.91,2.25,17.22,4.4,0.5652589423043982,,8.4377,0.06153846153846154,0.6,15.0,32.5,79.0909090909091,52.08106708106709,38.07199511897498,53.296454477662536,80.80808080808082,62.04528263185982,0.5874999999999999,38.88888888888889,36.11111111111111,37.77777777777778,54.76503117563521,38.07199511897498
RMD,Health Care,Health Care Equipment,252.47,25.629,7.0096,17.38,9.36,25.130000000000003,33.18,0.5596975183725637,,6.9018,-0.041818181818181754,0.64,25.0,90.0,49.32329683698297,60.123935523114355,88.99026763990267,53.45802919708029,22.14111922141119,53.241484184914846,0.625,30.329987834549875,100.0,58.19799270072993,54.72843673965937,22.14111922141119
RS,Materials,Steel,308.83,22.1749,1.1599,8.55,-0.88,10.09,7.1,0.6035022852154264,,15.4462,0.0,0.6111111111111112,18.0,90.0,56.59229208924949,53.17836951361616,51.11561866125761,42.555780933062884,47.97160243407708,50.553523801303356,0.5978260869565218,40.56795131845842,100.0,64.34077079107504,54.689697898234854,42.555780933062884
AORT,Health Care,Health Care Equipment,44.35,1000000.0,4.9712,,9.81,-2.56,4.63,0.8515981735159818,,46.7086,0.0,0.8461538461538461,13.0,90.0,25.95422749391728,50.3801703163017,21.319951338199512,71.08880778588808,44.87530413625304,41.413017031630176,0.7638888888888888,75.79075425790755,100.0,85.47445255474453,54.63144768856448,21.319951338199512
MSA,Industrials,Office Services & Supplies,173.98,24.3329,3.6551,15.41,3.32,22.91,20.15,0.8386216928811709,,8.1763,0.0,0.6,10.0,90.0,36.98113207547169,58.524685419851934,80.26415094339623,53.661307341500496,38.754716981132084,52.891869034252075,0.5833333333333333,30.867924528301888,100.0,58.52075471698113,54.580534739070785,36.98113207547169
KBR,Industrials,Diversified Support Services,44.36,14.8244,0.6989,14.49,9.66,26.11,8.96,0.2255358807082944,,-22.8656,-0.020979020979020935,0.6153846153846154,13.0,90.0,87.61006289308176,65.73768107087474,58.20754716981132,27.85322960445915,25.28301886792453,52.80979738440357,0.5972222222222223,31.163522012578614,100.0,58.698113207547166,54.57629213134665,25.28301886792453
FIBK,Financials,Regional Banks,37.21,15.6013,2.2313,-5.01,104.1652,7.249999999999999,32.86886,0.9468791500664012,,16.8656,0.0,0.6428571428571429,14.0,90.0,49.51722624533684,57.82783486041588,31.89368365319274,68.19286437198679,39.313144612683786,47.90496476075805,0.618421052631579,49.80250164581962,100.0,69.88150098749176,54.49792562877816,31.89368365319274
CL,Consumer Staples,Household Products,81.48,22.5931,3.2682,5.01,-0.05,545.15,21.04,0.27052857421494053,,-6.8374,-0.020689655172413834,0.6,30.0,90.0,32.5268817204301,42.831359462583706,95.6989247311828,58.09836065573771,16.236559139784948,46.98532706614622,0.5928571428571427,53.333333333333336,100.0,72.0,54.48972894630235,16.236559139784948
BWXT,Industrials,Aerospace & Defense,201.46,60.0048,6.0215,3.79,14.01,26.650000000000002,13.22,0.8731118499681664,,75.9015,-0.013071895424836666,0.7647058823529411,17.0,90.0,22.500000000000004,59.822932931291334,72.05188679245282,53.911964589108464,28.11320754716981,45.99006051990756,0.7159090909090908,57.16981132075472,100.0,74.30188679245282,54.483608401671134,22.500000000000004
CARS,Communication Services,Interactive Media & Services,12.57,25.0969,1.0446,,0.2,6.11,8.1,0.3191940615058325,,-25.4448,0.0,0.7692307692307693,13.0,90.0,64.54381210478772,42.70551038843722,30.442637759710927,39.62059620596205,49.05149051490515,45.744354110207766,0.7083333333333334,58.08491418247515,100.0,74.8509485094851,54.47633242999096,30.442637759710927
AMWD,Industrials,Building Products,59.9,13.89,0.5469,8.44,-10.71,6.819999999999999,5.21,0.34864643150123054,,-22.2381,0.0,0.7777777777777778,9.0,90.0,89.29354980254497,20.656966392301122,23.562966213251425,35.01011710049931,44.624835454146556,43.11042291023104,0.6964285714285714,68.16586222027205,100.0,80.89951733216323,54.4471512368107,20.656966392301122
LKQ,Consumer Discretionary,Distributors,33.4,12.2658,0.6124,8.49,-3.71,11.04,8.19,0.31596286313267435,,-8.0903,-0.01666666666666672,0.7333333333333333,15.0,90.0,77.08333333333334,25.979654403567444,41.617263236390755,35.58463832960477,35.83333333333334,43.232079277432355,0.6875,67.5,100.0,80.5,54.412455494202646,25.979654403567444
PANW,Information Technology,Systems Software,189.02,117.926,13.7858,,15.3,14.85,13.24,0.5647140250424715,,9.3676,0.0,0.7540983606557377,61.0,90.0,15.693789308176097,53.64583333333333,49.657868645595485,53.51142960812773,48.59473270440252,43.974895874740774,0.7386363636363635,64.30817610062893,100.0,78.58490566037736,54.35789881043175,15.693789308176097
MTB,Financials,Regional Banks,211.68,11.7328,2.1162,1.52,86.15662,7.28,40.64285,0.9411492122335495,,10.7461,-0.0064102564102564985,0.5769230769230769,26.0,90.0,75.89422865920562,66.05313401572293,48.772879924714886,63.42780374637718,20.320386219003726,52.738315636636194,0.5725806451612903,30.129471143296026,100.0,58.077682685977614,54.34012575143862,20.320386219003726
EPAM,Information Technology,IT Consulting & Other Services,211.93,31.5039,2.2099,11.62,14.26,10.14,9.57,0.5638684039585802,,-7.2557,-0.022608695652173938,0.76,25.0,90.0,58.28453697679462,65.25540758565998,42.190787192631305,45.43416245433162,19.908913467794406,44.93849908611552,0.7250000000000001,60.37735849056604,100.0,76.22641509433961,54.324873888582744,19.908913467794406
LMAT,Health Care,Health Care Equipment,85.0,36.154,8.0057,17.0,13.07,14.96,25.71,0.3978904189862291,,-10.432,0.0,0.6470588235294118,17.0,90.0,37.18826034063261,66.81113138686132,75.03041362530413,37.51520681265207,44.87530413625304,52.65206812652069,0.625,30.329987834549875,100.0,58.19799270072993,54.31584549878346,37.18826034063261
HNI,Industrials,Office Services & Supplies,44.38,22.4088,1.2236,2.52,1.15,17.21,8.17,0.4159292035398233,,-7.213,0.0,0.8333333333333334,6.0,90.0,64.41509433962264,33.71982472537919,41.283018867924525,33.72068317982652,38.754716981132084,42.63036930884227,0.7045454545454546,69.01886792452831,100.0,81.41132075471698,54.26465474260468,33.71982472537919
EQH,Financials,Diversified Financial Services,48.59,1000000.0,0.9246,,-4.25,-52.7,12.18,0.47306176084099893,,-0.857,0.009803921568627527,0.8333333333333334,18.0,90.0,43.610301263362494,29.60152973106341,12.649737911448812,36.7855273977723,58.94071914480077,37.42532267704098,0.7717391304347826,89.06705539358599,100.0,93.44023323615158,54.22979584477416,12.649737911448812
MYRG,Industrials,Construction & Engineering,222.39,35.2906,0.9824,-4.1,-0.64,16.650000000000002,4.28,0.8693529885534376,,52.7509,0.02564102564102566,0.6923076923076923,13.0,90.0,57.18029350104821,20.208054422550152,33.542976939203356,60.86107882003438,73.84696016771488,49.77716683749422,0.6527777777777778,41.011530398322854,100.0,64.60691823899371,54.22609225794406,20.208054422550152
EXEL,Health Care,Biotechnology,44.04,17.4179,5.1602,38.01,6.85,31.64,34.97,0.6851015801354402,,27.6522,-0.02279202279202286,0.5925925925925926,27.0,90.0,64.96350364963504,60.408354799149585,83.32815654604752,51.02655691877621,21.773567324118652,54.837378367812526,0.5859375,21.198943935393693,100.0,52.71936636123621,54.20197476583962,21.773567324118652
WFC,Financials,Diversified Banks,95.95,14.3045,1.90599,5.01,72.74767,11.66,25.34514,0.9539908490086425,,34.0646,-0.012643678160919491,0.6206896551724138,29.0,90.0,57.407407407407405,66.95359772406697,49.08102561692495,70.02655193131383,20.71050642479214,50.37001554557497,0.6102941176470589,38.35978835978836,100.0,63.01587301587301,54.16377278666438,20.71050642479214
DAN,Consumer Discretionary,Automotive Parts & Equipment,26.69,56.698,0.3652,,-18.23,4.390000000000001,0.48,0.9889651058753356,,132.087,0.0,0.7142857142857143,14.0,90.0,53.125,27.395833333333332,14.509927293064877,76.33221476510067,55.31250000000001,44.28410934004474,0.6710526315789473,61.875,100.0,77.125,54.136376538031314,14.509927293064877
FORM,Information Technology,Semiconductor Materials & Equipment,68.64,130.2419,7.0074,11.79,32.39,4.18,5.46,0.9974014724989172,,55.611,0.15833333333333333,0.625,16.0,62.5,26.241310824230386,71.04850067156768,28.311552591434186,74.41441441441441,96.37537239324728,60.37627807792043,0.6071428571428571,19.6458126448196,69.44444444444444,39.565265364669536,54.13297426394516,26.241310824230386
LW,Consumer Staples,Packaged Foods & Meats,41.37,14.6456,0.8875,0.13,2.35,22.689999999999998,11.28,0.0579178885630498,,-32.0578,0.0,0.55,20.0,90.0,66.34699215344376,38.34704588025271,65.95466434176112,29.586193808827336,43.374019180470796,49.411174341533325,0.55,41.67393199651265,100.0,65.00435919790759,54.0891297984456,29.586193808827336
HOMB,Financials,Regional Banks,28.45,12.1262,4.40718,3.11,51.05219,11.24,54.28515,0.6,,1.6434,0.0,0.6,15.0,90.0,44.99670836076366,48.21978604581574,80.00171119759955,35.93131005773763,39.313144612683786,49.86162378266738,0.5874999999999999,39.60939214395436,100.0,63.765635286372614,54.032827233778946,35.93131005773763
FLS,Industrials,Industrial Machinery & Supplies & Components,73.47,20.6262,1.9924,3.33,3.19,21.12,10.23,0.968918447799619,,24.5043,-0.0625,0.75,16.0,90.0,77.22608407811983,36.391739426201596,51.43992055610725,61.81371787691531,5.494869248593181,43.65732380577133,0.7023809523809523,63.571665011585566,100.0,78.14299900695133,54.003026366125326,5.494869248593181
BCC,Industrials,Building Products,83.05,15.9399,0.4724,35.92,-4.25,9.0,3.99,0.270830182972932,,-29.2589,0.09090909090909094,0.6363636363636364,11.0,32.5,90.34664326458973,54.19979548937928,24.769635805177707,28.707652188017946,93.39622641509435,61.51841934380562,0.609375,36.61693725318122,36.11111111111111,36.41460679635317,53.98727557956988,24.769635805177707
MTUS,Materials,Steel,19.31,1000000.0,0.7108,,-3.42,-1.2,-0.59,0.9849884526558889,,44.1045,0.0,0.75,8.0,90.0,43.509127789046644,41.277890466531446,24.036511156186613,71.84584178498986,47.97160243407708,44.53448275862069,0.6730769230769231,59.73630831643002,100.0,75.84178498985801,53.92667342799189,24.036511156186613
SLM,Financials,Consumer Finance,27.61,8.9951,1.90601,15.55,31.52147,26.87,26.73951,0.3405017921146954,,0.4365,-0.20000000000000007,0.6666666666666666,15.0,90.0,68.68622448979592,73.69953431300802,76.21156947234853,31.565607012035585,4.081632653061225,49.47471487010114,0.6375,40.4655612244898,100.0,64.27933673469389,53.91610142947896,4.081632653061225
ECL,Materials,Specialty Chemicals,271.73,38.7804,4.8434,6.73,1.38,21.65,16.41,0.777864017385905,,15.8418,0.06451612903225812,0.5806451612903226,31.0,32.5,23.67288378766141,52.74053014521283,87.948350071736,59.167862266857966,86.51362984218078,63.37593960149594,0.5763888888888891,28.98134863701578,36.11111111111111,31.83325362665391,53.91313380904333,23.67288378766141
SITM,Information Technology,Semiconductors,342.2,1000000.0,31.7303,,59.04,-7.88,-32.6,0.8393591379554799,,46.741,0.0267857142857143,0.8125,16.0,90.0,4.663455105044829,73.66339334424441,6.941976252513294,64.34446057087567,66.93429680181988,43.43900822644683,0.75,63.74280744011776,100.0,78.24568446407065,53.881011097733975,4.663455105044829
WSC,Industrials,Office Services & Supplies,21.88,17.3705,1.6711,,-3.64,21.62,23.25,0.2822433691030573,,-35.6849,0.03296703296703296,0.5714285714285714,14.0,62.5,67.0566037735849,33.170616113744074,81.77358490566039,26.17573102029867,73.73584905660377,58.76048287579361,0.5657894736842105,24.226415094339625,69.44444444444444,42.31362683438155,53.826426063369986,26.17573102029867
AJG,Financials,Insurance Brokers,264.59,42.4349,5.2147,13.07,15.61,7.22,20.52,0.24589807198502822,,-7.324,0.04166666666666663,0.6666666666666666,27.0,90.0,16.16954474097332,55.23758537063183,31.420559455348496,40.299480739041186,75.35321821036106,45.44876457683717,0.6484375,55.61224489795917,100.0,73.36734693877551,53.824339285418674,16.16954474097332
HAE,Health Care,Health Care Supplies,82.03,22.8301,2.8917,17.48,-2.45,19.45,18.28,0.8677665291838522,,5.032,-0.13333333333333341,0.6666666666666666,15.0,90.0,65.5992465269602,46.52197931571607,76.76006592889098,67.42170944195902,4.6385684012243935,49.04915687091341,0.6375,41.48810925359077,100.0,64.89286555215446,53.80226947528572,4.6385684012243935
RAL,Information Technology,Electronic Equipment & Instruments,52.52,11.7086,1.6148,,,,16.86,0.8503597122302159,,,0.09583333333333333,0.5625,16.0,2.5,92.83018867924528,50.0,59.043126684636114,62.82659478885895,96.04672057502246,73.81033243486074,0.5595238095238095,9.865229110512129,2.7777777777777777,7.030248577418389,53.776307277628035,50.0
COP,Energy,Oil & Gas Exploration & Production,97.51,13.6122,2.0154,4.12,8.24,13.59,21.32,0.6698328267477205,,-4.0445,-0.049632352941176516,0.7941176470588235,34.0,90.0,50.66518847006652,35.833949248583394,60.42128603104213,62.61640798226165,15.299334811529933,42.60137965016014,0.7628205128205128,66.29711751662971,100.0,79.77827050997783,53.75444690810544,15.299334811529933
VCTR,Financials,Asset Management & Custody Banks,68.71,15.163,3.8318,28.34,34.32,16.509999999999998,37.41,0.8349999999999997,,8.4952,-0.02857142857142858,0.5714285714285714,14.0,90.0,50.26852846401719,79.71313085559248,73.26986971499808,52.504613181304904,17.561761546723954,52.91643817079827,0.5657894736842105,26.100966702470462,100.0,55.660580021482275,53.73968072600347,17.561761546723954
SPXC,Industrials,Industrial Machinery & Supplies & Components,207.51,46.3323,4.7844,22.0,48.62,13.719999999999999,15.68,0.7792940780052227,,44.9092,-0.16386554621848748,0.7647058823529411,17.0,90.0,18.735518040383973,87.50371844880196,54.36941410129096,53.61094769473088,2.2509102946044357,40.72609984595613,0.7159090909090908,73.45249917245945,100.0,84.07149950347568,53.72971974321199,2.2509102946044357
MNST,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,77.34,43.755,9.4746,-5.97,7.62,25.2,28.31,0.9702545231524072,,49.8837,-0.02043010752688168,0.6129032258064516,31.0,90.0,9.096774193548379,44.24414927261227,79.16129032258065,76.85626652564781,28.774193548387096,45.22243112369221,0.6041666666666667,55.87096774193549,100.0,73.5225806451613,53.712475980132936,9.096774193548379
UCTT,Information Technology,Semiconductor Materials & Equipment,34.21,1000000.0,0.7356,,6.65,-20.36,-4.43,0.7487737257410961,,-11.7844,0.0,0.9,10.0,90.0,50.82340284673949,45.997920997921,6.319959514476873,42.02277749447561,43.55345911949686,37.82003807587303,0.7833333333333333,84.64912280701755,100.0,90.78947368421052,53.710868758374275,6.319959514476873
NPO,Industrials,Industrial Machinery & Supplies & Components,233.27,56.875,4.4418,13.41,6.44,5.8500000000000005,14.52,0.8647453954496209,,41.6505,0.0,0.8333333333333334,6.0,90.0,20.738166170142335,61.852582216190896,33.58159549817941,57.9067538290419,39.80470043032109,41.87165695883908,0.7045454545454546,68.86792452830188,100.0,81.32075471698113,53.70638628628169,20.738166170142335
T,Communication Services,Integrated Telecommunication Services,23.99,7.6456,1.3663,-4.29,1.98,20.979999999999997,19.04,0.31034482758620685,,8.1605,-0.04935064935064937,0.6363636363636364,33.0,90.0,73.27677624602333,36.19808081632048,70.25450689289501,47.2322375397667,23.435843054082714,48.88966918553344,0.625,41.569459172852596,100.0,64.94167550371156,53.705271080986876,23.435843054082714
PRKS,Consumer Discretionary,Leisure Facilities,37.43,11.2686,1.2202,,-3.27,,22.91,0.2703357563170647,,-34.6315,0.023684210526315863,0.55,20.0,62.5,67.10144927536231,32.971014492753625,69.34782608695653,30.6752261453166,72.17391304347827,56.52882015368155,0.55,32.173913043478265,69.44444444444444,47.08212560386474,53.6948117887365,30.6752261453166
WOR,Industrials,Building Products,53.81,25.0138,2.1155,6.37,7.43,11.17,0.95,0.4671237145528203,,35.9869,0.0,0.75,8.0,90.0,47.03817463799912,52.58529572595029,24.385695480473892,51.84339185932136,44.624835454146556,43.73455081131951,0.6730769230769231,61.43045195261079,100.0,76.85827117156647,53.671666919393594,24.385695480473892
BXMT,Financials,Mortgage REITs,19.45,30.5094,2.116,,-18.11,2.92,7.12,0.622222222222222,,10.8262,0.09523809523809523,0.6666666666666666,15.0,90.0,38.35034013605441,27.731001727115718,16.19611575200028,47.6107622536194,87.88265306122449,45.56776912638311,0.6375,53.95408163265307,100.0,72.37244897959184,53.60917308234573,16.19611575200028
JNJ,Health Care,Pharmaceuticals,204.39,19.6041,5.3439,0.55,5.08,32.690000000000005,34.19,0.8551103952754846,,43.6635,0.014112903225806495,0.5625,32.0,62.5,43.64195159431425,42.694378694558395,83.5190165194007,67.31847867844795,60.8336534767576,59.277254532611266,0.5608108108108109,20.898962735305417,69.44444444444444,40.31715541896103,53.58922479851619,42.694378694558395
FOX,Communication Services,Broadcasting,66.42,15.1563,1.8722,24.8,14.91,17.25,17.77,0.6673340006673341,,50.4595,0.052955665024630505,0.5357142857142857,28.0,0.0,56.046747967479675,73.2054850857873,58.18089430894309,58.09959349593496,90.80284552845528,68.90227587894609,0.5378787878787878,29.72560975609756,0.0,17.835365853658534,53.58220287135982,56.046747967479675
SKY,Consumer Discretionary,Homebuilding,95.35,24.1249,2.0293,27.23,12.14,14.19,10.26,0.7102452531645569,,9.5348,0.18181818181818182,0.6363636363636364,11.0,2.5,32.52525252525252,77.75446775446775,41.39177004948817,56.49000067792014,94.94949494949495,62.54517190490345,0.609375,52.52525252525253,2.7777777777777777,32.62626262626263,53.5694991213112,32.52525252525252
MORN,Financials,Financial Exchanges & Data,216.82,23.7171,3.7228,19.52,7.76,23.66,22.34,0.10524736634070424,,-32.7398,0.0,0.7777777777777778,9.0,90.0,44.38775510204081,57.62123047237104,53.916741567093155,23.215920983778126,33.003826530612244,42.91849020852078,0.6964285714285714,63.96683673469388,100.0,78.38010204081633,53.55697375820944,23.215920983778126
VSCO,Consumer Discretionary,Apparel Retail,65.9,31.116,0.8278,,2.96,25.97,4.84,0.9813849310169589,,71.2133,0.5333333333333333,0.6666666666666666,15.0,2.5,50.0,42.85714285714286,38.35650367529562,76.18728028124002,99.52380952380952,62.55177372962608,0.6375,52.38095238095237,2.7777777777777777,32.53968253968254,53.54814637264301,38.35650367529562
PRIM,Industrials,Construction & Engineering,129.95,25.3354,0.9414,15.53,21.45,18.42,5.65,0.832989903152689,,64.6396,-0.1823529411764706,0.7,20.0,90.0,72.85115303983228,76.67732173732152,40.723270440251575,58.93558675370355,3.039832285115304,47.65064512781543,0.6699999999999999,45.49266247379455,100.0,67.29559748427673,53.544130834753815,3.039832285115304
