Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA,EV_EBITDA_Used,EV_EBITDA_Source,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,ROIC,ROIC_Source,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Alpha_Score_PreGates,Min_Fund_Factor,Momentum_Fail,Lopsided_Fail,Neg_EPS_Fail,Missing_EPS_Fail
WMG,Communication Services,Movies & Entertainment,30.59,44.6118,2.4278,19.5684,19.5684,TTM,-16.39,TTM_YoY,-16.39,-13.15,,4.37,62.18,10.35,7.5600000000000005,TTM,0.453971119133574,1.8648,0.09913043478260863,0.7391304347826086,0.7053571428571428,23.0,0.0,0.0,0.0,33.333333333333336,40.75091575091575,67.82661782661782,49.52380952380953,100.0,59.2020757020757,26.007326007326004,15.604395604395602,25.24126984126984,50.48253968253968,33.333333333333336,False,False,True,False
RBC,Industrials,Industrial Machinery & Supplies & Components,498.82,60.8584,9.1496,36.343,36.343,TTM,7.66,TTM_YoY,7.66,59.37,9.9,8.27,8.44,22.12,6.4,TTM,0.9828390853364154,61.1436,0.11363636363636365,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,12.037037037037033,54.800809212573924,55.24691358024691,83.4126984126984,96.82539682539682,59.056281771968045,24.33862433862434,14.603174603174603,25.08283016910468,50.16566033820936,12.037037037037033,False,True,False,False
TER,Information Technology,Semiconductor Materials & Equipment,228.145,80.6389,12.4947,68.7528,68.7528,TTM,-12.6,TTM_YoY,-12.6,-15.61,4.98,4.46,15.86,17.85,15.590000000000002,TTM,0.9377707190297431,65.8392,0.18181818181818188,0.7272727272727273,0.6944444444444444,22.0,0.0,0.0,0.0,20.92320608509332,26.61147217181241,74.9778096592014,72.76222274592007,100.0,59.16572147806951,22.815533980582526,13.689320388349515,25.035220630062756,50.07044126012551,20.92320608509332,False,False,True,False
FANG,Energy,Oil & Gas Exploration & Production,151.28,10.3302,2.8218,5.7066,5.7066,TTM,-17.87,TTM_YoY,-17.87,8.32,60.55,60.29,10.89,35.69,7.9,TTM,0.5571796665291653,-15.5427,0.02631578947368418,0.9473684210526315,0.9011627906976744,38.0,90.0,94.75,84.89281911636292,52.86195286195286,62.59524120515499,63.636363636363626,33.131313131313135,77.77777777777777,59.52578224776501,100.0,93.95712764654516,25.0,66.41205132752104,33.131313131313135,True,False,True,False
ZBRA,Information Technology,Electronic Equipment & Instruments,251.21,25.4894,2.4835,16.288,16.288,TTM,34.61,TTM_YoY,34.61,-13.14,0.2,12.87,14.05,14.96,8.799999999999999,TTM,0.2048417970949218,-37.6217,0.053333333333333344,0.72,0.6916666666666667,25.0,0.0,0.0,0.0,75.67080008971772,71.01974086297518,58.24121665926349,10.377839725720147,84.36893203883496,62.32887472197947,23.36569579288026,14.019417475728156,25.0,52.66698327272921,10.377839725720147,True,True,False,False
VITL,Consumer Staples,Agricultural Products & Services,29.25,21.4845,1.8397,12.9876,12.9876,TTM,18.52,TTM_YoY,18.52,177.44,80.82,23.56,20.34,11.23,19.59,TTM,0.0177807398630859,-32.1975,0.0032679738562091387,0.9444444444444444,0.8586956521739131,18.0,90.0,94.75,84.89281911636292,44.306418219461705,85.5072463768116,82.05659075224293,18.426501035196683,58.17805383022774,60.87646652864045,95.8592132505176,91.47265559685573,25.0,66.9957043422835,18.426501035196683,True,True,False,False
ADBE,Information Technology,Application Software,296.12,17.0487,5.1141,13.4273,13.4273,TTM,34.76,TTM_YoY,34.76,18.25,9.01,10.53,59.5,36.63,39.25,TTM,0.004110878618086977,-30.6397,0.014801110083256241,0.6956521739130435,0.6813725490196079,46.0,0.0,0.0,0.0,82.14088512034766,53.56571025319587,89.53761379617701,8.418680657860321,51.70467374125085,61.12945937068218,9.618424023481598,5.771054414088959,25.0,50.05777837936354,8.418680657860321,True,True,False,False
DVN,Energy,Oil & Gas Exploration & Production,36.2,8.3517,1.2998,3.8901,3.8901,TTM,-21.16,TTM_YoY,-21.16,2.53,,11.4,18.29,23.41,11.469999999999999,TTM,0.7936874518860663,-5.7782,0.08571428571428574,0.7714285714285715,0.74375,35.0,0.0,0.0,0.0,80.13468013468012,40.76323580633926,79.12457912457911,72.32323232323233,93.93939393939394,73.5970916057123,34.34343434343434,20.606060606060602,25.0,62.998885405781955,40.76323580633926,True,False,True,False
PRSU,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",33.47,2.6,2.1459,,,Missing,2914.36,TTM_YoY,2914.36,,73.84,-68.48,67.45,-12.38,57.75,TTM,0.43183259353202275,-15.9045,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,70.51282051282051,52.56410256410256,60.0,19.052585832246848,46.15384615384615,51.70404172099087,85.89743589743588,51.538461538461526,25.0,51.670925684485006,19.052585832246848,True,True,False,False
PR,Energy,Oil & Gas Exploration & Production,14.4,14.7151,2.3023,4.5672,4.5672,TTM,-33.52,TTM_YoY,-33.52,47.81,90.66,7.55,8.55,25.96,6.04,TTM,0.729235880398671,-9.0335,0.0,0.9354838709677419,0.8819444444444444,31.0,90.0,94.75,84.89281911636292,55.21885521885522,28.34487112504354,48.82154882154882,58.18181818181819,33.838383838383834,44.413081969116455,94.94949494949495,90.92682461624213,25.0,53.71583049854159,28.34487112504354,True,False,True,False
PLNT,Consumer Discretionary,Leisure Facilities,97.71,39.5105,6.3176,18.6208,18.6208,TTM,32.05,TTM_YoY,32.05,57.69,7.27,14.39,35.79,29.34,0.69,TTM,0.37345794392523346,-7.8034,0.005434782608695676,0.875,0.8189655172413793,24.0,90.0,94.75,84.89281911636292,19.34600239684986,82.66733266733266,63.131313131313135,28.70056497175141,68.18181818181819,54.12694367779115,95.45454545454545,91.22985491927244,25.0,61.5475259260874,19.34600239684986,True,True,False,False
PINS,Communication Services,nan,25.91,8.808,4.3149,53.1883,53.1883,TTM,728.4,TTM_YoY,728.4,73.35,,16.79,41.67,6.91,41.67,TTM,0.12950058072009296,-14.7417,-0.05163043478260865,0.7608695652173914,0.7401960784313726,46.0,0.0,0.0,0.0,40.81632653061225,93.19727891156461,74.30083144368858,28.344671201814055,18.36734693877551,53.303099017384724,68.25396825396825,40.95238095238095,25.0,50.83295540438397,18.36734693877551,True,True,False,False
BSX,Health Care,Health Care Equipment,88.07,46.7632,6.7498,30.6446,30.6446,TTM,54.7,TTM_YoY,54.7,19.82,-17.84,21.62,12.44,17.9,8.27,TTM,0.08886054421768663,-10.2883,-0.02682926829268295,0.9,0.861111111111111,40.0,90.0,94.75,84.89281911636292,43.0925579415288,76.8073632709789,59.631758194976584,22.567049808429122,16.634738186462325,45.599928899802514,95.94508301404852,91.52417745497428,25.0,54.78477861083687,16.634738186462325,True,True,False,False
PSN,Industrials,Aerospace & Defense,72.47,19.9494,1.1882,11.8278,11.8278,TTM,410.76,TTM_YoY,410.76,54.17,10.04,-0.24,15.559999999999999,9.32,10.31,TTM,0.4131555576060253,-24.0277,0.11111111111111116,0.7777777777777778,0.7282608695652174,18.0,0.0,0.0,0.0,83.23996265172735,52.72260419319243,51.63398692810458,8.935574229691877,95.51820728291317,60.54498769204652,38.37535014005602,23.025210084033613,25.0,53.04103217044394,8.935574229691877,True,True,False,False
CVLT,Information Technology,Systems Software,122.17,67.1362,4.9159,58.4945,58.4945,TTM,-54.75,TTM_YoY,-54.75,33.25,,22.02,27.01,7.11,15.53,TTM,0.08936483119847459,-24.4512,0.07222222222222219,0.85,0.79,20.0,0.0,0.0,0.0,39.97944562525293,48.01662388461068,66.63047335678847,24.27504886410971,89.10463861920172,55.71901729462664,81.19381517439768,48.71628910463861,25.0,54.318471656629036,24.27504886410971,True,False,True,False
IPAR,Consumer Staples,Household Products,89.93,17.5276,1.9699,9.6312,9.6312,TTM,9.66,TTM_YoY,9.66,23.02,21.92,3.12,20.29,19.05,16.34,TTM,0.1793064561601355,-34.7624,0.02020202020202022,0.9090909090909091,0.796875,11.0,0.0,0.0,0.0,51.785714285714285,52.083333333333336,80.02645502645503,18.53174603174603,63.88888888888889,56.33796296296296,80.15873015873015,48.09523809523809,25.0,54.68941798941799,18.53174603174603,True,True,False,False
SLGN,Materials,"Metal, Glass & Plastic Containers",42.86,14.3656,0.7048,10.0368,10.0368,TTM,6.53,TTM_YoY,6.53,-7.21,8.22,11.1,14.719999999999999,9.18,4.61,TTM,0.3126747437092265,-18.8565,-0.04678362573099415,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,80.56265984654732,73.8607300627761,62.40409207161127,19.232736572890026,24.04092071611253,54.17879562892351,87.21227621483376,52.327365728900254,25.0,53.808509648918864,19.232736572890026,True,True,False,False
CRC,Energy,Oil & Gas Exploration & Production,47.94,11.1466,1.1817,4.211,4.211,TTM,-32.47,TTM_YoY,-32.47,-14.43,,18.87,11.05,17.06,8.5,TTM,0.6184402332361516,-11.1729,0.006535947712418277,0.8888888888888888,0.8152173913043478,18.0,90.0,94.75,84.89281911636292,78.11447811447812,47.14657349355625,52.861952861952865,48.282828282828284,56.565656565656575,56.82325409265065,71.71717171717171,76.98743067684819,25.0,60.85608940949016,47.14657349355625,True,False,True,False
SFBS,Financials,Regional Banks,78.26,16.7492,5.9678,18.3257,18.3257,TTM,24.87,TTM_YoY,24.87,2.9,8.57,51.49861,15.040000000000001,60.97527,7.049999999999999,TTM,0.42961342086068566,-10.2626,0.7777777777777778,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,24.822695035460992,66.21995270435062,79.45737036720331,9.417050816626373,100.0,59.485429762257105,30.600750938673336,18.360450563204,25.0,51.26043392244649,9.417050816626373,True,True,False,False
SKYW,Industrials,Passenger Airlines,99.71,9.202,1.0052,6.2607,6.2607,TTM,78.84,TTM_YoY,78.84,52.25,3.27,19.27,17.14,15.78,8.58,TTM,0.41083372353796477,-8.4978,-0.07575757575757569,0.8333333333333334,0.75,12.0,0.0,0.0,0.0,81.86813186813187,87.58888170652875,64.83516483516483,19.413919413919416,7.509157509157509,54.514113337642755,54.02930402930403,32.417582417582416,25.0,50.09480715363069,7.509157509157509,True,True,False,False
VST,Utilities,Electric Utilities,166.6,49.0003,3.433,17.4033,17.4033,TTM,-42.94,TTM_YoY,-42.94,,32.37,17.63,22.56,12.35,4.8,TTM,0.5884309024824065,-4.2529,0.0050000000000000044,0.88,0.8250000000000001,25.0,90.0,94.75,84.89281911636292,27.777777777777775,52.08333333333333,63.88888888888889,25.833333333333336,33.33333333333333,42.48611111111111,95.83333333333333,91.45712764654516,25.0,52.28031441819792,25.833333333333336,True,False,True,False
NOW,Information Technology,Systems Software,127.31,76.3706,10.4364,53.9389,53.9389,TTM,28.44,TTM_YoY,28.44,82.11,16.56,21.05,16.49,13.85,14.44,TTM,0.004079099051166161,-39.7862,-0.019607843137254832,0.9019607843137255,0.8705357142857143,51.0,90.0,94.75,84.89281911636292,29.894154463990095,73.03263659699303,66.82789141066951,6.775894417920757,18.19489392304926,41.94769401216197,97.84250269687162,92.66262926466814,25.0,52.09068106266321,6.775894417920757,True,True,False,False
RMBS,Information Technology,Semiconductors,107.99,50.8054,17.1339,46.6912,46.6912,TTM,30.81,TTM_YoY,30.81,117.94,,31.05,19.08,36.44,19.08,TTM,0.91186349590219,80.9787,-0.0625,0.8125,0.75,16.0,0.0,0.0,0.0,37.72486344188838,71.81475731637491,81.07798050236958,81.37323747704357,4.675523760858457,55.318509650973276,46.819110884006136,28.091466530403682,24.93655051342968,49.87310102685936,4.675523760858457,False,True,False,False
VVV,Consumer Discretionary,Automotive Retail,31.5,19.0229,2.3435,10.8294,10.8294,TTM,1.16,TTM_YoY,1.16,-11.35,-0.6,5.64,74.53999999999999,18.46,14.99,TTM,0.23382696804364772,-13.6513,0.06842105263157894,0.7,0.6699999999999999,20.0,0.0,0.0,0.0,62.719107634361876,47.66666666666667,77.77777777777779,12.937853107344631,85.8974358974359,60.64176445023902,10.897435897435896,6.538461538461537,24.910551933941765,49.82110386788353,12.937853107344631,True,True,False,False
MSCI,Financials,Financial Exchanges & Data,602.58,37.0172,14.8187,27.4403,27.4403,TTM,3.6,TTM_YoY,3.6,17.33,16.34,9.02,108.67,54.17,15.49,TTM,0.7813901723382013,-1.2115,0.03166666666666662,0.7916666666666666,0.75,24.0,0.0,0.0,0.0,12.392156862745097,35.801393728223,93.31092436974791,39.6436974789916,70.58823529411765,53.03064289130287,58.35294117647059,35.01176470588235,24.71343362710938,49.42686725421876,12.392156862745097,True,True,False,False
NFLX,Communication Services,Movies & Entertainment,88.0,38.549,9.2699,31.4034,31.4034,TTM,35.45,TTM_YoY,35.45,20.85,36.85,15.41,41.86,29.14,26.21,TTM,0.1132474524129975,4.4634,-0.006652661064425747,0.7254901960784313,0.7098214285714286,51.0,0.0,0.0,0.0,18.4981684981685,76.22100122100122,86.44688644688644,42.27106227106226,44.688644688644686,55.833943833943835,37.17948717948718,22.30769230769231,24.564346764346766,49.12869352869353,18.4981684981685,False,True,False,False
KGS,Energy,Oil & Gas Equipment & Services,37.73,43.1168,2.5163,10.3325,10.3325,TTM,177.5,TTM_YoY,177.5,-37.62,,19.43,5.67,25.08,1.92,TTM,0.40037771482530676,-19.8087,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,34.75,34.75,51.797051760136405,23.412698412698408,84.44170771756978,37.6984126984127,19.761904761904766,58.33333333333333,45.62643678160919,69.04761904761905,62.147392132625995,24.46531392590628,48.93062785181256,19.761904761904766,True,True,False,False
DELL,Information Technology,"Technology Hardware, Storage & Peripherals",120.53,14.9829,0.7674,10.2792,10.2792,TTM,26.37,TTM_YoY,26.37,-3.21,0.74,10.79,130.7,7.3,13.700000000000001,TTM,0.5330681985564883,9.4633,-0.056451612903225756,0.75,0.722972972972973,32.0,0.0,0.0,0.0,91.64114912968712,58.934540797074874,66.54160585485543,42.40176677017638,9.83009708737864,55.07682388206844,40.00809061488673,24.00485436893204,24.43121498972058,48.86242997944116,9.83009708737864,False,True,False,False
LOPE,Consumer Discretionary,Education Services,178.29,23.5972,4.5726,18.3614,18.3614,TTM,-2.66,TTM_YoY,-2.66,9.28,7.57,7.05,27.26,23.65,27.26,TTM,0.3887447070072393,4.2632,0.0,0.8888888888888888,0.7678571428571428,9.0,0.0,0.0,0.0,29.3157564344005,47.16880341880342,83.33333333333333,33.35216572504709,47.916666666666664,50.71640349606452,67.36111111111111,40.416666666666664,24.32822806509248,48.65645613018496,29.3157564344005,False,False,True,False
EPAC,Industrials,Industrial Machinery & Supplies & Components,40.7,23.8251,3.4875,16.4246,16.4246,TTM,1.78,TTM_YoY,1.78,86.58,171.22,3.91,21.099999999999998,21.24,14.6,TTM,0.45665695551328683,-6.3291,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,0.0,60.58201058201058,38.2197323373794,80.29100529100529,13.677248677248679,42.592592592592595,50.403205726735145,67.1957671957672,40.31746031746032,24.193028322440092,48.386056644880185,13.677248677248679,True,True,False,False
AA,Materials,Aluminum,60.07,13.5741,1.2089,15.9808,15.9808,TTM,-50.11,3Y,,-50.11,,16.94,19.55,3.04,13.489999999999998,TTM,0.84852487890797,54.3819,0.015151515151515138,0.6818181818181818,0.6574074074074073,22.0,0.0,0.0,0.0,63.76811594202899,51.747655583972715,60.0,70.33248081841433,52.94117647058824,59.24126172208014,8.184143222506393,4.9104859335038356,24.187553282182442,48.375106564364884,51.747655583972715,False,False,True,False
GEO,Industrials,Environmental & Facilities Services,17.59,10.2835,0.9674,6.3711,6.3711,TTM,245.04,TTM_YoY,245.04,-28.1,-29.78,4.4,17.06,9.16,7.79,TTM,0.14988713318284425,-48.2647,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,0.0,88.47481021394066,66.59359395932286,45.75569358178054,5.507246376811594,36.23188405797101,50.525067998213785,66.04554865424431,39.62732919254659,24.172760118540175,48.34552023708035,5.507246376811594,True,True,False,False
SMP,Consumer Discretionary,Automotive Parts & Equipment,39.14,27.5306,0.4922,8.1054,8.1054,TTM,-14.53,TTM_YoY,-14.53,-32.49,-13.4,23.96,4.78,6.79,2.4699999999999998,TTM,0.8559383281137075,24.5703,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,73.46805736636246,61.256410256410255,25.64102564102564,60.75184702303346,51.92307692307692,52.85254237288136,49.35897435897436,29.615384615384613,24.102555410691004,48.20511082138201,25.64102564102564,False,False,True,False
SHC,Health Care,Health Care Services,19.18,98.3116,4.7366,22.4959,22.4959,TTM,-28.83,TTM_YoY,-28.83,-28.06,,2.67,11.790000000000001,24.14,2.0,TTM,0.9350775193798448,51.1426,0.07792207792207795,0.7142857142857143,0.6710526315789473,14.0,0.0,0.0,0.0,37.424043293129095,21.098100682279185,58.85289678393127,89.39742250087077,90.70010449320795,57.967287264836685,13.375130616509928,8.025078369905957,23.98942274292527,47.97884548585054,21.098100682279185,False,False,True,False
MHO,Consumer Discretionary,Homebuilding,137.16,7.5915,0.8013,6.1865,6.1865,TTM,-8.53,TTM_YoY,-8.53,14.09,34.51,4.77,15.52,13.31,11.82,TTM,0.6293015332197616,0.1022,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,83.78060263653482,34.82905982905983,50.925925925925924,39.143126177024484,50.0,52.32488290115408,49.30555555555556,29.583333333333332,23.88828649379497,47.77657298758994,34.82905982905983,False,False,True,False
INVX,Energy,Oil & Gas Equipment & Services,24.3,16.5643,1.7533,8.536,8.536,TTM,-37.74,TTM_YoY,-37.74,,126.01,87.76,10.190000000000001,12.93,9.87,TTM,0.9357034795763995,42.355,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,56.74603174603175,59.770114942528735,51.98412698412699,87.61904761904762,34.523809523809526,56.34688013136289,21.42857142857143,12.857142857142858,23.82446633825944,47.64893267651888,34.523809523809526,False,False,True,False
AVNT,Materials,Specialty Chemicals,35.65,28.8106,1.0056,10.9573,10.9573,TTM,-24.25,TTM_YoY,-24.25,-9.75,-24.63,1.03,4.8500000000000005,7.69,2.59,TTM,0.47225433526011545,-14.1584,0.0,0.8,0.7375,15.0,0.0,0.0,0.0,74.1830065359477,46.318458417849904,54.70588235294118,27.01960784313726,41.470588235294116,50.12382240252423,62.15686274509804,37.29411764705882,23.77894072571558,47.55788145143116,27.01960784313726,True,False,True,False
SNPS,Information Technology,Application Software,516.31,74.1465,14.003,61.8536,61.8536,TTM,-44.94,TTM_YoY,-44.94,8.52,13.52,15.12,7.090000000000001,20.75,4.71,TTM,0.5264869401028005,0.0969,0.05299539170506917,0.8387096774193549,0.7986111111111112,31.0,0.0,0.0,0.0,23.471762394121555,33.27685675544298,43.01285201368875,57.647995099803495,79.34070896364868,46.618277891035355,85.34657936328742,51.20794761797245,23.76810591821139,47.53621183642278,23.471762394121555,False,False,True,False
PRG,Financials,Consumer Finance,32.49,7.8406,0.5125,0.8472,0.8472,TTM,8.79,TTM_YoY,8.79,7.29,58.05,3.71,24.490000000000002,8.8,12.839999999999998,TTM,0.4296296296296298,-24.2657,0.022727272727272707,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,94.55337690631809,28.390511927097293,62.70705813189473,11.758481170245876,67.10239651416121,55.449793778025885,26.1437908496732,15.68627450980392,23.74854496219075,47.4970899243815,11.758481170245876,True,True,False,False
GBCI,Financials,Regional Banks,47.86,26.2401,4.31061,26.5996,26.5996,TTM,26.14,TTM_YoY,26.14,-16.32,-6.75,21.55359,6.94,35.85106,4.279999999999999,TTM,0.6992125984251969,-4.6803,0.16666666666666663,0.9166666666666666,0.8088235294117647,12.0,4.75,4.75,9.493634433100562,14.977054651647897,53.02871582964541,33.25589872088212,19.42567961504676,96.87108886107634,44.20319849095148,93.55444305381728,59.93011960553059,23.67429135693365,47.3485827138673,14.977054651647897,True,True,False,False
DIS,Communication Services,Movies & Entertainment,111.2,16.0048,2.1025,12.6266,12.6266,TTM,152.23,TTM_YoY,152.23,58.46,,3.35,11.67,13.78,8.3,TTM,0.697465799506616,4.4524,-0.05263157894736836,0.7631578947368421,0.7383720930232559,38.0,0.0,0.0,0.0,56.898656898656895,61.99633699633699,55.55555555555555,60.03663003663003,15.018315018315018,49.67704517704517,63.003663003663,37.802197802197796,23.651037851037852,47.302075702075705,15.018315018315018,False,True,False,False
FLS,Industrials,Industrial Machinery & Supplies & Components,77.17,21.665,2.0927,13.9174,13.9174,TTM,69.78,TTM_YoY,69.78,30.44,3.33,3.19,21.12,10.23,12.45,TTM,0.9907960199004974,22.9801,-0.0625,0.75,0.7023809523809523,16.0,0.0,0.0,0.0,72.31040564373897,62.97074385309679,62.30158730158731,64.86772486772487,8.73015873015873,54.10781720095446,32.73809523809524,19.642857142857142,23.6074125946675,47.214825189335,8.73015873015873,False,True,False,False
FNF,Financials,Property & Casualty Insurance,52.87,12.262,1.0197,5.7699,5.7699,TTM,56.15,TTM_YoY,56.15,-21.85,3.94,3.96,14.649999999999999,12.97,9.46,TTM,0.1405416139201228,-8.355,0.02777777777777779,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,71.26696832579186,50.72366657732511,48.48811319399554,15.358758888170655,70.81447963800905,52.986865039949684,39.93212669683258,23.959276018099548,23.59067361778983,47.18134723557966,15.358758888170655,True,True,False,False
POST,Consumer Staples,Packaged Foods & Meats,99.33,15.269,0.6283,12.3807,12.3807,TTM,-3.04,TTM_YoY,-3.04,-23.81,240.85,2.97,8.68,9.73,3.04,TTM,0.17207988702844468,-7.6773,0.0,0.8125,0.75,16.0,0.0,0.0,0.0,63.93650793650793,50.19047619047619,37.20634920634921,41.75238095238095,52.1904761904762,48.82793650793651,65.71428571428571,39.42857142857142,23.47403174603175,46.9480634920635,37.20634920634921,True,False,True,False
ACM,Industrials,Construction & Engineering,98.2,23.0449,0.8021,11.8678,11.8678,TTM,42.64,TTM_YoY,42.64,24.67,,0.21,23.72,6.36,11.37,TTM,0.26128266033254155,-8.9476,0.0,0.8333333333333334,0.7717391304347826,18.0,0.0,0.0,0.0,82.98611111111111,40.56372549019608,54.56349206349207,12.023809523809524,40.104166666666664,48.17524509803923,68.30357142857143,40.982142857142854,23.368312324929978,46.736624649859955,12.023809523809524,True,True,False,False
UPBD,Consumer Discretionary,Computer & Electronics Retail,20.15,13.8114,0.2549,8.9693,8.9693,TTM,1.27,TTM_YoY,1.27,3.01,-6.55,7.48,12.6,5.36,3.91,TTM,0.29256756756756747,-31.6949,0.0,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,85.12241054613936,57.14285714285714,29.62962962962963,9.87355394135055,47.61904761904761,46.86530356021881,76.98412698412697,46.19047619047618,23.365169043135147,46.730338086270294,9.87355394135055,True,True,False,False
ABCB,Financials,Regional Banks,79.96,13.7188,2.70304,10.2624,10.2624,TTM,20.8,TTM_YoY,20.8,-1.29,13.53,52.9989,10.27,34.10664,9.51,TTM,0.9505098980203958,25.2899,-0.0641025641025641,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,58.9904046725073,60.948534554725754,58.7817242222205,80.32789433997466,7.759699624530664,52.28434297690407,40.2377972465582,24.142678347934922,23.32800502555512,46.65601005111024,7.759699624530664,False,True,False,False
PBH,Health Care,Pharmaceuticals,65.12,15.5909,2.8197,11.5773,11.5773,TTM,-1.8,TTM_YoY,-1.8,1.99,9.0,-0.02,11.0,29.88,7.08,TTM,0.2400121988411102,-16.8114,0.022222222222222254,0.8,0.7166666666666667,10.0,0.0,0.0,0.0,73.57491312483292,26.48791413116971,59.94971264367816,22.4066091954023,70.76149425287358,52.51328384200512,38.63146551724138,23.17887931034483,23.323201467836533,46.646402935673066,22.4066091954023,True,False,True,False
BCPC,Materials,Specialty Chemicals,168.74,36.627,5.3918,22.2247,22.2247,TTM,22.47,TTM_YoY,22.47,10.14,9.87,7.55,12.120000000000001,20.17,10.549999999999999,TTM,0.773476327491499,5.1274,-0.09722222222222221,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,29.411764705882348,79.27653820148748,81.63398692810458,55.09803921568628,7.254901960784315,51.86184358800992,42.74509803921569,25.647058823529413,23.309443317556912,46.618886635113824,7.254901960784315,False,True,False,False
LH,Health Care,Health Care Services,270.87,26.2572,1.6313,16.9156,16.9156,TTM,97.36,TTM_YoY,97.36,-28.7,1.13,8.28,10.2,9.69,6.01,TTM,0.7290888612247316,13.4439,-0.03448275862068961,0.7931034482758621,0.7573529411764707,29.0,0.0,0.0,0.0,64.97377375735435,61.030794763046295,53.6630674561709,61.91570881226053,12.330198537095088,50.370076597380944,52.56008359456635,31.536050156739808,23.30163565462636,46.60327130925272,12.330198537095088,False,True,False,False
WDFC,Consumer Staples,Household Products,204.99,30.882,4.4524,27.4886,27.4886,TTM,26.07,TTM_YoY,26.07,10.94,8.65,2.86,34.72,16.42,25.21,TTM,0.37912883594259184,-11.3595,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,17.1957671957672,62.00396825396826,89.35185185185185,42.61904761904762,41.86507936507937,52.94378306878307,34.32539682539682,20.59523809523809,23.23703703703704,46.47407407407408,17.1957671957672,True,True,False,False
GWRE,Information Technology,Application Software,158.99,146.9692,10.6251,220.3201,220.3201,TTM,193.33,TTM_YoY,193.33,,,22.8,6.54,0.85,4.33,TTM,0.0016695957820737936,-11.5543,0.05627705627705637,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,15.756486463728791,90.34957985462628,22.820330058718753,28.286652553266165,86.24971776924814,48.419237215190265,64.46150372544592,38.676902235267555,23.235385109602866,46.47077021920573,15.756486463728791,True,True,False,False
KEYS,Information Technology,Electronic Equipment & Instruments,214.2,43.2979,6.8471,32.4085,32.4085,TTM,40.19,TTM_YoY,40.19,-7.34,8.17,7.95,15.299999999999999,16.3,10.76,TTM,0.9591604631927211,29.7553,-0.08333333333333337,0.75,0.7100000000000001,20.0,0.0,0.0,0.0,43.911478526493426,62.621928859552625,71.69046259280411,78.21628376429877,8.608414239482201,52.68342253795149,33.81877022653722,20.29126213592233,23.10249522877283,46.20499045754566,8.608414239482201,False,True,False,False
MCY,Financials,Property & Casualty Insurance,91.09,11.4767,0.8665,6.8165,6.8165,TTM,-21.28,TTM_YoY,-21.28,23.61,7.9,6.18,22.07,9.74,17.130000000000003,TTM,0.89084118410247,74.9376,0.0,0.8,0.675,5.0,0.0,0.0,0.0,74.96229260935144,21.04663629053873,57.05666882137471,87.49191984486102,36.53846153846153,53.897433269743175,25.1131221719457,15.06787330316742,23.065760638214016,46.13152127642803,21.04663629053873,False,False,True,False
BTU,Energy,Coal & Consumable Fuels,36.36,1000000.0,1.1159,11.6267,11.6267,TTM,-6.67,3Y,,-6.67,,-8.88,-0.8999999999999999,-1.21,-0.8200000000000001,TTM,0.9462327555712768,92.4828,0.09090909090909094,0.8181818181818182,0.734375,11.0,0.0,0.0,0.0,38.131313131313135,38.76698014629048,20.2020202020202,95.75757575757575,89.39393939393939,52.672587948450015,31.818181818181817,19.09090909090909,22.97812608847092,45.95625217694184,20.2020202020202,False,False,True,False
AYI,Industrials,Electrical Components & Equipment,320.43,23.9406,2.1652,14.5686,14.5686,TTM,-4.36,TTM_YoY,-4.36,4.14,14.86,17.62,15.45,13.02,11.39,TTM,0.6343049916166698,-3.1202,0.049450549450549386,0.6923076923076923,0.6527777777777778,13.0,0.0,0.0,0.0,63.492063492063494,54.21737660581474,60.26272577996716,22.167487684729064,73.23481116584564,56.57965485044593,4.433497536945813,2.660098522167488,22.89787179239512,45.79574358479024,22.167487684729064,True,False,True,False
