Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA,EV_EBITDA_Used,EV_EBITDA_Source,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Score,EPS_Growth_Win,Rev_Growth_Win,Rev_Change_Win,Mom_12M_Win,Mom_Range_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Alpha_Score_PreGates,Value_Pct,Growth_Pct,Prof_Pct,Value_Grade,Growth_Grade,Prof_Grade,Valuation_Fail,Min_Fund_Factor,Name_Key
ZBRA,Zebra Technologies Corp,Information Technology,Electronic Equipment & Instruments,251.21,25.4894,2.4835,16.288,16.288,TTM,3.6081519155335386,34.61,12.87,14.05,0.1496,8.799999999999999,0.2048417970949218,-37.6217,0.053333333333333344,0.72,0.6916666666666667,25.0,0.0,0.0,34.61,12.87,0.053333333333333344,-31.567349999999998,0.2048417970949218,80.73807380738074,63.43138665132336,55.14521452145215,9.808640864086408,82.8,56.89882758529018,16.92079207920792,10.152475247524752,23.774778558868547,47.549557117737095,0.8811881188118812,0.7227722772277227,0.5841584158415841,B+,B,C+,False,9.808640864086408,zebratechnologiescorp
OKTA,Okta Inc,Information Technology,Application Software,89.55,81.3896,5.5884,75.2462,75.2462,TTM,2.4251730525494786,,12.12,2.93,0.0391,2.64,0.2761010720338176,4.529,0.03242835595776772,0.6862745098039216,0.6741071428571429,51.0,0.0,0.0,,12.12,0.03242835595776772,4.529,0.2761010720338176,33.136646998033136,48.77470355731225,22.084158415841586,38.51352091730912,72.22173913043478,38.48502016143644,6.67240637107189,4.003443822643134,23.691528670258336,31.58870489367778,0.3069306930693069,0.46534653465346537,0.2079207920792079,C-,C,D+,False,22.084158415841586,oktainc
ALL,Allstate Corp,Financials,Property & Casualty Insurance,192.28,6.0057,0.7527,5.0696,5.0696,TTM,2.376373694279796,96.59,7.07,35.27,0.15990000000000001,26.31,0.4081208526469107,0.6175,-0.09920634920634919,0.6785714285714286,0.6590909090909092,28.0,0.0,0.0,96.59,7.07,-0.08142857142857145,0.6175,0.4081208526469107,69.88636363636363,59.364435429344155,94.31818181818183,25.04702194357367,5.6034482758620685,58.49377266580614,4.734848484848484,2.8409090909090904,23.681599975413366,47.36319995082673,0.7613636363636364,0.6477272727272727,0.9431818181818182,B,B-,A,False,5.6034482758620685,allstatecorp
SFBS,ServisFirst Bancshares Inc,Financials,Regional Banks,78.26,16.7492,5.9678,18.3257,18.3257,TTM,2.6422585807566867,24.87,51.49861,15.040000000000001,0.6097527,7.049999999999999,0.42961342086068566,-10.2626,0.7777777777777778,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,24.87,51.49861,0.1407575757575758,-10.2626,0.42961342086068566,43.75,70.50170642969832,65.9090909090909,14.99360601084739,97.56066411238827,54.269901626620694,28.60389610389611,17.162337662337663,23.424194416882045,46.84838883376409,0.42045454545454547,0.7613636363636364,0.6590909090909091,C,B,B-,False,14.99360601084739,servisfirstbancsharesinc
HQY,Healthequity Inc,Health Care,Managed Health Care,85.37,38.0225,5.6511,19.9151,19.9151,TTM,3.4930870673535277,99.21,12.2,9.01,0.2262,6.08,0.265382808830437,-14.7068,-0.03888888888888886,0.85,0.79,20.0,0.0,0.0,99.21,12.2,-0.03888888888888886,-14.7068,0.265382808830437,46.572317575027604,71.96074695121952,55.28455284552846,30.634146341463413,13.78048780487805,47.361245044163404,73.65853658536585,44.19512195121951,23.364010212787313,46.72802042557463,0.5121951219512195,0.7926829268292683,0.524390243902439,C+,B,C+,False,13.78048780487805,healthequityinc
VVV,Valvoline Inc,Consumer Discretionary,Automotive Retail,31.5,19.0229,2.3435,10.8294,10.8294,TTM,11.827432133068,1.16,5.64,74.53999999999999,0.18460000000000001,14.99,0.23382696804364772,-13.6513,0.06842105263157894,0.7,0.6699999999999999,20.0,0.0,0.0,1.16,5.64,0.06842105263157894,-13.6513,0.23382696804364772,63.2015065913371,46.63461538461539,80.55555555555556,13.219209039548021,87.66666666666667,56.67669708822251,11.416666666666666,6.85,23.355678835289005,46.71135767057801,0.6666666666666666,0.43333333333333335,0.925,B-,C,A-,False,13.219209039548021,valvolineinc
ORCL,Oracle Corp,Information Technology,Application Software,191.09,35.5933,8.9979,30.8034,30.8034,TTM,26.228090643314985,30.2,11.08,67.58999999999999,0.3028,12.73,0.31839019659702017,19.7756,-0.03450980392156866,0.7254901960784313,0.7098214285714286,51.0,0.0,0.0,30.2,11.08,-0.03450980392156866,19.7756,0.31839019659702017,49.878321165449876,54.83377945664682,81.05610561056106,50.255469025163386,9.869565217391305,54.73841291210391,23.994834266035298,14.396900559621178,23.33505522080368,46.67011044160736,0.5445544554455446,0.6039603960396039,0.8415841584158416,C+,B-,B+,False,9.869565217391305,oraclecorp
ACM,AECOM,Industrials,Construction & Engineering,98.2,23.0449,0.8021,11.8678,11.8678,TTM,5.191811529839699,42.64,0.21,23.72,0.0636,11.37,0.26128266033254155,-8.9476,0.0,0.8333333333333334,0.7717391304347826,18.0,0.0,0.0,42.64,0.21,0.0,-8.9476,0.3117046469698487,77.98165137614679,43.48825803473545,53.211009174311926,11.406727828746176,36.78516819571866,47.45567912988287,71.88837920489297,43.133027522935784,23.29557440424673,46.59114880849346,0.8256880733944955,0.3577981651376147,0.5504587155963303,B+,C-,C+,False,11.406727828746176,aecom
BLD,TopBuild Corp,Consumer Discretionary,Homebuilding,493.77,24.4138,2.6472,15.6635,15.6635,TTM,6.562486294096461,-0.55,-1.28,26.119999999999997,0.1585,14.02,0.9358700123406004,42.7659,-0.014705882352941124,0.75,0.7100000000000001,20.0,0.0,0.0,-0.55,-1.28,-0.014705882352941124,42.7659,0.9358700123406004,48.04143126177024,28.55769230769231,64.44444444444444,81.14745762711864,23.5,52.41249891351587,37.99999999999999,22.799999999999994,23.244999565406346,46.48999913081269,0.55,0.11666666666666667,0.7,C+,D,B-,False,23.5,topbuildcorp
XEL,Xcel Energy Inc,Utilities,Multi-Utilities,75.61,22.6242,3.0573,13.5331,13.5331,TTM,2.224556324436285,-2.5,3.54,9.4,0.16579999999999998,3.6700000000000004,0.5978413864689928,14.2145,0.08924485125858128,0.8260869565217391,0.7767857142857143,23.0,0.0,0.0,-2.5,3.54,0.08924485125858128,14.2145,0.5978413864689928,48.333333333333336,44.083333333333336,43.333333333333336,34.93333333333333,78.66666666666667,46.586666666666666,75.83333333333333,45.49999999999999,23.18466666666667,46.36933333333334,0.5,0.3,0.425,C,D+,C,False,34.93333333333333,xcelenergyinc
ITRI,Itron Inc,Information Technology,Electronic Equipment & Instruments,100.04,17.7917,1.9025,14.1871,14.1871,TTM,3.246734279918864,13.85,0.14,16.650000000000002,0.1234,9.229999999999999,0.1913663518982464,-4.2221,-0.05789473684210533,0.8421052631578947,0.78125,19.0,0.0,0.0,13.85,0.14,-0.05789473684210533,-4.2221,0.1913663518982464,86.36863686368638,29.75489067894131,54.51485148514852,26.259405940594057,8.399999999999999,47.2637314111158,71.15841584158416,42.6950495049505,23.17499751494137,46.34999502988274,0.9108910891089109,0.19801980198019803,0.5544554455445545,A-,D,C+,False,8.399999999999999,itroninc
ATR,Aptargroup Inc,Materials,"Metal, Glass & Plastic Containers",124.71,19.51,2.2343,11.0883,11.0883,TTM,3.3550167871900825,25.87,2.5,16.009999999999998,0.1478,11.34,0.35187460075671945,-20.2672,-0.08333333333333337,0.75,0.6911764705882353,12.0,0.0,0.0,25.87,2.5,-0.08333333333333337,-20.2672,0.35187460075671945,58.333333333333336,67.23958333333334,82.4074074074074,15.666666666666664,10.833333333333332,52.84976851851852,32.916666666666664,19.749999999999996,23.114907407407408,46.229814814814816,0.6944444444444444,0.7222222222222222,0.8888888888888888,B-,B,B+,False,10.833333333333332,aptargroupinc
GWRE,Guidewire Software Inc,Information Technology,Application Software,158.99,146.9692,10.6251,220.3201,220.3201,TTM,9.222639232906591,193.33,22.8,6.54,0.85,4.33,0.0016695957820737936,-11.5543,0.05627705627705637,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,193.33,22.8,0.05627705627705637,-11.5543,0.01284665579119106,18.21182118211821,88.05514834642517,54.333333333333336,20.061754001487103,85.19565217391303,48.279234315836646,63.10589754627637,37.86353852776582,23.098047579111242,46.196095158222484,0.07920792079207921,0.9405940594059405,0.5445544554455446,D-,A,C+,True,18.21182118211821,guidewiresoftwareinc
PCTY,Paylocity Holding Corp,Industrials,Human Resource & Employment Services,140.1,33.7798,4.6444,17.2964,17.2964,TTM,6.287163147620436,2.32,13.3,19.12,0.19149999999999998,16.31,0.05257796140132415,-29.704,0.044973544973545,0.7857142857142857,0.75,28.0,0.0,0.0,2.32,13.3,0.044973544973545,-23.775299999999998,0.3117046469698487,39.449541284403665,56.204056315273206,76.60550458715596,6.223241590214067,73.54740061162079,48.85396111014944,59.12844036697247,35.47706422018348,23.089290866078127,46.17858173215625,0.3486238532110092,0.5779816513761468,0.8165137614678899,C-,C+,B+,False,6.223241590214067,paylocityholdingcorp
BWXT,BWX Technologies Inc,Industrials,Aerospace & Defense,217.89,64.8985,6.5126,47.866,47.866,TTM,18.43853398888052,11.23,14.01,26.650000000000002,0.1322,12.4,0.9803391694930789,79.8811,-0.013071895424836666,0.7647058823529411,0.7159090909090908,17.0,0.0,0.0,11.23,14.01,-0.013071895424836666,79.8811,0.9803391694930789,12.232415902140671,62.25373639689028,70.03058103975535,83.73525557011796,19.259501965923985,51.68949782546805,39.29882044560944,23.579292267365663,23.03372835692379,46.06745671384758,0.08256880733944955,0.7247706422018348,0.7706422018348624,D-,B,B,True,12.232415902140671,bwxtechnologiesinc
HTO,H2O America,Utilities,Water Utilities,53.61,17.5525,2.3868,12.2345,12.2345,TTM,1.3188678549023949,12.41,11.39,7.6,0.23420000000000002,3.3099999999999996,0.7347242921013412,11.7341,-0.1071428571428571,0.75,0.6730769230769231,8.0,0.0,0.0,12.41,11.39,-0.005357142857142848,11.7341,0.7347242921013412,68.33333333333333,77.5,43.333333333333336,46.900000000000006,9.5,53.74666666666667,25.25,15.149999999999999,23.01366666666667,46.02733333333334,0.75,0.925,0.425,B,A-,C,False,9.5,h2oamerica
WMG,Warner Music Group Corp,Communication Services,Movies & Entertainment,30.59,44.6118,2.4278,19.5684,19.5684,TTM,24.699232943076304,-16.39,4.37,62.18,0.1035,7.5600000000000005,0.453971119133574,1.8648,0.09913043478260863,0.7391304347826086,0.7053571428571428,23.0,0.0,0.0,-16.39,4.37,0.053851351351351356,1.8648,0.453971119133574,31.818181818181824,38.83173843700159,68.18181818181817,53.09090909090908,97.95454545454547,53.17998405103668,27.878787878787882,16.72727272727273,22.944720893141948,45.889441786283896,0.2727272727272727,0.2727272727272727,0.7727272727272727,D+,D+,B,False,31.818181818181824,warnermusicgroupcorp
FNF,Fidelity National Financial Inc,Financials,Property & Casualty Insurance,52.87,12.262,1.0197,5.7699,5.7699,TTM,1.8750620646607368,56.15,3.96,14.649999999999999,0.1297,9.46,0.1405416139201228,-8.355,0.02777777777777779,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,56.15,3.96,0.02777777777777779,-8.355,0.1405416139201228,64.20454545454545,52.160581473968904,63.63636363636363,14.672936259143157,68.33333333333333,52.16026415268302,33.06818181818182,19.84090909090909,22.84819657016412,45.69639314032824,0.6704545454545454,0.5,0.6363636363636364,B-,C,B-,False,14.672936259143157,fidelitynationalfinancialinc
BCPC,Balchem Corp,Materials,Specialty Chemicals,168.74,36.627,5.3918,22.2247,22.2247,TTM,4.773098214260458,22.47,7.55,12.120000000000001,0.20170000000000002,10.549999999999999,0.773476327491499,5.1274,-0.09722222222222221,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,22.47,7.55,-0.08680555555555558,5.1274,0.773476327491499,25.925925925925924,75.75,77.77777777777779,46.86363636363636,4.659090909090908,50.9145622895623,41.13636363636364,24.681818181818183,22.83400673400674,45.66801346801348,0.16666666666666666,0.8333333333333334,0.8055555555555556,D,B+,B+,False,4.659090909090908,balchemcorp
PRG,PROG Holdings Inc,Financials,Consumer Finance,32.49,7.8406,0.5125,0.8472,0.8472,TTM,2.039279191067091,8.79,3.71,24.490000000000002,0.08800000000000001,12.839999999999998,0.4296296296296298,-24.2657,0.022727272727272707,0.75,0.6911764705882353,12.0,0.0,0.0,8.79,3.71,0.022727272727272707,-24.2657,0.4296296296296298,71.5909090909091,27.42118226600985,85.22727272727273,10.879982086878638,61.84729064039409,53.049507389162564,24.84577922077922,14.907467532467532,22.71054970891178,45.42109941782356,0.8125,0.14772727272727273,0.8522727272727273,B+,D,B+,False,10.879982086878638,progholdingsinc
SNCY,Sun Country Airlines Holdings Inc,Industrials,Passenger Airlines,17.715,16.4216,0.856,6.7564,6.7564,TTM,1.6510093384778841,28.26,4.27,9.629999999999999,0.09759999999999999,4.93,0.9167969792898282,10.8573,-0.050000000000000044,0.75,0.7023809523809523,16.0,0.0,0.0,28.26,4.27,-0.050000000000000044,10.8573,0.9167969792898282,88.9908256880734,51.64358663666263,35.16819571865444,48.45565749235474,10.764525993883792,52.13605677687382,30.581039755351686,18.34862385321101,22.689285096070634,45.37857019214127,0.9357798165137615,0.48623853211009177,0.28440366972477066,A,C,D+,False,10.764525993883792,suncountryairlinesholdingsinc
ADUS,Addus Homecare Corp,Health Care,Health Care Services,107.505,23.1985,1.4756,14.6745,14.6745,TTM,2.0103222910998286,6.95,18.77,8.49,0.0915,7.180000000000001,0.3882956448911223,-19.3662,-0.04678362573099415,0.8421052631578947,0.78125,19.0,0.0,0.0,6.95,18.77,-0.04655841503267973,-19.3662,0.3882956448911223,75.10288065843622,61.95447349906192,45.1219512195122,19.692307692307693,4.061913696060038,46.791755577367034,65.97091932457786,39.58255159474672,22.674957390421486,45.34991478084297,0.8414634146341463,0.6829268292682927,0.4024390243902439,B+,B-,C,False,4.061913696060038,addushomecarecorp
SPXC,SPX Technologies Inc,Industrials,Industrial Machinery & Supplies & Components,217.65,48.5964,5.0181,26.5115,26.5115,TTM,7.289845461305038,75.07,48.62,13.719999999999999,0.1568,9.29,0.8647123241512931,46.3981,-0.16386554621848748,0.7647058823529411,0.7159090909090908,17.0,0.0,0.0,75.07,31.38,-0.06102941176470589,46.3981,0.8647123241512931,21.10091743119266,91.51754234122609,55.96330275229358,61.90729116368904,3.6793819410912603,50.318959940963715,42.41912119748914,25.451472718493484,22.672731248234836,45.34546249646967,0.1559633027522936,0.9908256880733946,0.6009174311926605,D,A+,B-,False,3.6793819410912603,spxtechnologiesinc
CXW,CoreCivic Inc,Industrials,Diversified Support Services,20.01,19.1573,1.003,9.2451,9.2451,TTM,1.4720703886530668,48.53,5.72,7.39,0.0964,4.390000000000001,0.5139240506329116,-11.889,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,48.53,5.72,0.0,-11.889,0.5139240506329116,82.87461773700306,61.30236281807167,28.746177370030583,16.711009174311926,38.451834862385326,47.353056661473666,61.15825688073395,36.69495412844037,22.610718077433503,45.22143615486701,0.8623853211009175,0.6972477064220184,0.22935779816513763,B+,B-,D+,False,16.711009174311926,corecivicinc
EPAC,Enerpac Tool Group Corp,Industrials,Industrial Machinery & Supplies & Components,40.7,23.8251,3.4875,16.4246,16.4246,TTM,4.968746947944135,1.78,3.91,21.099999999999998,0.21239999999999998,14.6,0.45665695551328683,-6.3291,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,1.78,3.91,0.0,-6.3291,0.45665695551328683,53.211009174311926,34.595719869172676,78.44036697247707,18.030902945436985,36.67551907291164,47.105720506910345,62.01352003862869,37.208112023177215,22.56309940508186,45.12619881016372,0.5642201834862385,0.2018348623853211,0.8623853211009175,C+,D+,B+,False,18.030902945436985,enerpactoolgroupcorp
TER,Teradyne Inc,Information Technology,Semiconductor Materials & Equipment,228.145,80.6389,12.4947,68.7528,68.7528,TTM,13.086961509780302,-12.6,4.46,15.86,0.17850000000000002,15.590000000000002,0.9377707190297431,65.8392,0.18181818181818188,0.7272727272727273,0.6944444444444444,22.0,0.0,0.0,-12.6,4.46,0.09272369057622282,65.8392,0.9377707190297431,24.252425242524254,24.89131824574862,68.77557755775577,77.82508250825083,97.74545454545455,53.57482630541535,16.75742574257426,10.054455445544555,22.435376066720597,44.870752133441194,0.15841584158415842,0.09900990099009901,0.7425742574257426,D,D-,B,False,24.252425242524254,teradyneinc
POST,Post Holdings Inc,Consumer Staples,Packaged Foods & Meats,99.33,15.269,0.6283,12.3807,12.3807,TTM,1.3974119811933923,-3.04,2.97,8.68,0.0973,3.04,0.17207988702844468,-7.6773,0.0,0.8125,0.75,16.0,0.0,0.0,-3.04,2.97,0.0,-7.6773,0.17207988702844468,68.18181818181817,45.86363636363636,34.84848484848485,37.490909090909085,46.86363636363636,47.11484848484849,59.09090909090908,35.454545454545446,22.391393939393943,44.782787878787886,0.7727272727272727,0.18181818181818182,0.2727272727272727,B,D,D+,False,34.84848484848485,postholdingsinc
MSCI,MSCI Inc,Financials,Financial Exchanges & Data,602.58,37.0172,14.8187,27.4403,27.4403,TTM,135.39602291877318,3.6,9.02,108.67,0.5417000000000001,15.49,0.7813901723382013,-1.2115,0.03166666666666662,0.7916666666666666,0.75,24.0,0.0,0.0,3.6,9.02,0.03166666666666662,-1.2115,0.7813901723382013,6.8181818181818175,32.17985125084516,98.86363636363636,36.517763845350046,69.36781609195401,47.096759173888984,59.071969696969695,35.44318181818181,22.383021851373776,44.76604370274755,0.045454545454545456,0.19318181818181818,0.9886363636363636,F,D,A+,True,6.8181818181818175,msciinc
GVA,Granite Construction Inc,Industrials,Construction & Engineering,121.36,29.0335,1.2505,14.4922,14.4922,TTM,5.190983361136062,79.24,6.87,17.26,0.0633,9.379999999999999,0.9350742264353425,31.6126,-0.08333333333333337,0.75,0.6730769230769231,8.0,0.0,0.0,79.24,6.87,-0.06102941176470589,31.6126,0.9350742264353425,62.996941896024474,68.00920316196411,44.95412844036698,57.99694189602447,4.139908256880734,52.60298742138366,19.85474006116208,11.912844036697248,22.23247937222319,44.46495874444638,0.7155963302752294,0.7981651376146789,0.3761467889908257,B,B,C-,False,4.139908256880734,graniteconstructioninc
GEHC,GE Healthcare Technologies Inc,Health Care,Health Care Equipment,81.75,16.797,1.8393,12.872,12.872,TTM,4.422935422437673,32.39,3.52,23.75,0.1352,11.700000000000001,0.6487213997308211,-3.8235,-0.062169312169312096,0.6785714285714286,0.6590909090909092,28.0,0.0,0.0,32.39,3.52,-0.04655841503267973,-3.8235,0.6487213997308211,80.00602228244504,45.435431184668985,65.44715447154472,42.66898954703832,4.36411149825784,54.42058948466469,6.7508710801393725,4.050522648083623,22.17328805867424,44.34657611734848,0.8780487804878049,0.36585365853658536,0.6829268292682927,B+,C-,B-,False,4.36411149825784,gehealthcaretechnologiesinc
BMRN,BioMarin Pharmaceutical Inc,Health Care,Biotechnology,54.59,20.1522,3.3896,15.3469,15.3469,TTM,1.8405259608900877,62.41,12.39,8.84,0.1989,8.03,0.16835164835164854,-10.8735,-0.04227941176470584,0.78125,0.75,32.0,0.0,0.0,62.41,12.39,-0.04227941176470584,-10.8735,0.16835164835164854,66.9577436515106,64.65856590056285,56.91056910569105,19.539024390243902,7.585365853658536,48.565132832827615,44.609756097560975,26.765853658536585,22.102638498984707,44.20527699796941,0.7195121951219512,0.7195121951219512,0.5609756097560976,B,B,C+,False,7.585365853658536,biomarinpharmaceuticalinc
REGN,Regeneron Pharmaceuticals Inc,Health Care,Biotechnology,733.04,16.8288,5.4073,18.165,18.165,TTM,2.737013151881379,3.37,2.89,15.310000000000002,0.2589,14.04,0.7444454535984383,5.7427,-0.07189542483660127,0.7222222222222222,0.7012195121951219,36.0,0.0,0.0,3.37,2.89,-0.04655841503267973,5.7427,0.7444454535984383,62.04456489009334,30.756449343339586,71.54471544715447,56.74634146341464,3.792682926829268,51.27714653834573,25.54878048780488,15.329268292682928,22.043785444606584,44.08757088921317,0.6341463414634146,0.2073170731707317,0.774390243902439,B-,D+,B,False,3.792682926829268,regeneronpharmaceuticalsinc
ASTE,Astec Industries Inc,Industrials,Construction Machinery & Heavy Transportation Equipment,49.1,23.4489,0.8206,12.7462,12.7462,TTM,1.7555275878836418,-37.67,6.66,7.2700000000000005,0.056799999999999996,5.79,0.9183191690273844,45.2233,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,-37.67,6.66,0.0,45.2233,0.9183191690273844,75.84097859327217,30.70148866193526,23.241590214067276,64.95871559633028,35.951834862385326,47.4978665397265,49.19724770642202,29.51834862385321,21.950981478275924,43.90196295655185,0.8073394495412844,0.1651376146788991,0.16972477064220184,B+,D,D,False,23.241590214067276,astecindustriesinc
PBH,Prestige Consumer Healthcare Inc,Health Care,Pharmaceuticals,65.12,15.5909,2.8197,11.5773,11.5773,TTM,1.7570604852962206,-1.8,-0.02,11.0,0.2988,7.08,0.2400121988411102,-16.8114,0.022222222222222254,0.8,0.7166666666666667,10.0,0.0,0.0,-1.8,-0.02,0.022222222222222254,-16.8114,0.2400121988411102,76.76402689952825,25.350482723577237,60.97560975609756,20.39430894308943,64.3089430894309,50.014761806182875,32.30691056910569,19.384146341463413,21.94431935661949,43.88863871323898,0.8536585365853658,0.15853658536585366,0.6341463414634146,B+,D,B-,False,20.39430894308943,prestigeconsumerhealthcareinc
RBC,RBC Bearings Inc,Industrials,Industrial Machinery & Supplies & Components,498.82,60.8584,9.1496,36.343,36.343,TTM,5.351560236969774,7.66,8.27,8.44,0.2212,6.4,0.9828390853364154,61.1436,0.11363636363636365,0.75,0.6911764705882353,12.0,0.0,0.0,7.66,8.27,0.11363636363636365,61.1436,0.9828390853364154,13.149847094801222,49.46746626823246,50.45871559633027,80.87107677450507,94.51955577015934,51.42180485834632,22.74746499275712,13.648478995654271,21.933569842903957,43.86713968580791,0.09174311926605505,0.42201834862385323,0.4954128440366973,D-,C,C,True,13.149847094801222,rbcbearingsinc
AVNT,Avient Corp,Materials,Specialty Chemicals,35.65,28.8106,1.0056,10.9573,10.9573,TTM,1.4082504118095522,-24.25,1.03,4.8500000000000005,0.07690000000000001,2.59,0.47225433526011545,-14.1584,0.0,0.8,0.7375,15.0,0.0,0.0,-24.25,1.03,0.0,-14.1584,0.47225433526011545,70.37037037037037,42.96306818181818,43.51851851851851,23.090909090909086,39.54545454545455,45.63756313131312,59.20454545454545,35.52272727272727,21.80729797979798,43.61459595959596,0.8333333333333334,0.3888888888888889,0.3888888888888889,B+,C-,C-,False,23.090909090909086,avientcorp
AHCO,Adapthealth Corp,Health Care,Health Care Equipment,10.61,17.2355,0.4414,9.3873,9.3873,TTM,0.9089740843863783,-17.18,-0.23,5.8500000000000005,0.08039999999999999,2.44,0.7745856353591157,2.2158,0.0,0.7857142857142857,0.7236842105263157,14.0,0.0,0.0,-17.18,-0.23,0.0,2.2158,0.7745856353591157,87.76472949914684,20.46390461672474,32.520325203252035,55.67595818815331,38.527874564459935,49.15202369302133,33.53658536585366,20.121951219512194,21.67300459915975,43.3460091983195,0.9634146341463414,0.10975609756097561,0.2926829268292683,A,D,D+,False,20.46390461672474,adapthealthcorp
FICO,Fair Isaac Corp,Information Technology,Application Software,1567.19,56.9933,18.6635,42.8152,42.8152,TTM,137.77979005855153,29.8,15.91,145.71,0.4645,30.869999999999997,0.2911835222319094,-20.4343,-0.028490028490028574,0.7407407407407407,0.7109375,27.0,0.0,0.0,29.8,15.91,-0.028490028490028574,-20.4343,0.2911835222319094,31.303130313031303,63.045779756841945,94.34653465346535,23.605134426486124,12.104347826086956,49.95303386089847,27.102884201463628,16.261730520878174,21.60738659644721,43.21477319289442,0.25742574257425743,0.7128712871287128,0.9801980198019802,D+,B,A+,False,12.104347826086956,fairisaaccorp
SNPS,Synopsys Inc,Information Technology,Application Software,516.31,74.1465,14.003,61.8536,61.8536,TTM,3.390000774767274,-44.94,15.12,7.090000000000001,0.2075,4.71,0.5264869401028005,0.0969,0.05299539170506917,0.8387096774193549,0.7986111111111112,31.0,0.0,0.0,-44.94,15.12,0.05299539170506917,0.0969,0.5264869401028005,24.93916058272494,35.053459748836744,46.42904290429042,40.03326419598481,80.72608695652175,40.93200435637033,83.54713732242789,50.12828239345673,21.385629981893803,42.77125996378761,0.18811881188118812,0.26732673267326734,0.40594059405940597,D,D+,C,False,24.93916058272494,synopsysinc
FCFS,Firstcash Holdings Inc,Financials,Consumer Finance,171.1,24.3789,2.1659,15.2882,15.2882,TTM,3.727579513344996,28.13,3.86,14.66,0.15039999999999998,7.85,0.9958204334365324,53.0206,-0.0714285714285714,0.7142857142857143,0.6710526315789473,14.0,0.0,0.0,28.13,3.86,-0.0714285714285714,53.0206,0.9793451358315131,28.977272727272723,45.885637013426056,64.77272727272727,93.35915808329602,7.635467980295566,52.05000581737397,9.099025974025974,5.459415584415584,21.36594388539115,42.7318877707823,0.2784090909090909,0.45454545454545453,0.6477272727272727,D+,C,B-,False,7.635467980295566,firstcashholdingsinc
SXI,Standex International Corp,Industrials,Industrial Machinery & Supplies & Components,249.98,57.5649,3.6186,27.4926,27.4926,TTM,4.2122894108052185,-28.32,18.51,7.62,0.1184,4.2299999999999995,0.9774075120022592,34.0591,0.0,0.8888888888888888,0.7678571428571428,9.0,0.0,0.0,-28.32,18.51,0.0,34.0591,0.9774075120022592,25.688073394495408,50.81621311370863,33.333333333333336,69.0082085948817,36.67551907291164,42.38778793096642,71.9990342829551,43.199420569773054,21.275057229363874,42.55011445872775,0.2018348623853211,0.44954128440366975,0.26146788990825687,D+,C,D+,False,25.688073394495408,standexinternationalcorp
ROST,Ross Stores Inc,Consumer Discretionary,Apparel Retail,192.36,29.8269,2.8246,19.1508,19.1508,TTM,11.48088905865782,0.73,3.71,36.75,0.1191,28.32,0.9647188533627347,29.1007,-0.05166666666666664,0.7083333333333334,0.6810344827586208,24.0,0.0,0.0,0.73,3.71,-0.05166666666666664,29.1007,0.9647188533627347,34.03954802259887,36.53846153846153,70.55555555555556,79.94067796610169,12.499999999999998,50.69460379545126,16.0,9.6,21.237841518180506,42.47568303636101,0.3,0.3333333333333333,0.7833333333333333,D+,C-,B,False,12.499999999999998,rossstoresinc
AYI,Acuity Inc,Industrials,Electrical Components & Equipment,320.43,23.9406,2.1652,14.5686,14.5686,TTM,3.6101127772958237,-4.36,17.62,15.45,0.13019999999999998,11.39,0.6343049916166698,-3.1202,0.049450549450549386,0.6923076923076923,0.6527777777777778,13.0,0.0,0.0,-4.36,17.62,0.049450549450549386,-3.1202,0.6343049916166698,59.327217125382255,55.32736377973958,57.49235474006116,24.674821610601427,75.19877675840978,52.725207720270035,2.3496432212028537,1.4097859327217122,21.231061681380186,42.46212336276037,0.6513761467889908,0.5504587155963303,0.6146788990825688,B-,C+,B-,False,24.674821610601427,acuityinc
CW,Curtiss-Wright Corp,Industrials,Aerospace & Defense,663.84,52.6334,7.2515,33.2231,33.2231,TTM,10.20246946974331,16.04,9.51,18.15,0.1797,13.11,0.9847680967538432,81.4217,-0.044117647058823484,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,16.04,9.51,-0.044117647058823484,81.4217,0.9847680967538432,15.902140672782872,57.6151306716479,69.8776758409786,87.47575360419397,11.336828309305373,51.59681381453928,9.796854521625164,5.878112712975098,21.226536797113226,42.45307359422645,0.11009174311926606,0.6146788990825688,0.7614678899082569,D,B-,B,False,11.336828309305373,curtisswrightcorp
